Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	1	100	Song	DZ	0	0.00335812	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	2	100	Song	GB	0	0.05219568	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	1	100	Song	HK	0	0.00521400	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	1	100	Song	IL	0	0.00877944	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	5	100	Song	IN	0	0.00422686	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	1	100	Song	PH	0	0.00162174	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	2	100	Song	TW	0	0.00495567	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Jigglypuff’s Song (Echoed Voice Version)	QZZ7M2506670	199733632586	17	100	Song	US	0	0.18414331	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Pure Projection (Stripped Build)	QZWFK2545326	199511583291	1	100	Song	AR	0	0.00089991	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Pure Projection (Stripped Build)	QZWFK2545326	199511583291	1	100	Song	JP	0	0.00483998	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Post‑Logic	QZTB72582971	199518525355	1	100	Song	CA	0	0.00569501	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Post‑Logic	QZTB72582971	199518525355	2	100	Song	US	0	0.03808797	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Still Typing...	QZTB72582969	199518525355	1	100	Song	US	0	0.01904399	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	I Don’t Need Your Speed (Dreamrock Build)	QZTB72582965	199518525355	1	100	Song	AE	0	0.01116778	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Hypnotize It Away (Regen v2.0)	QZTB72582950	199518525355	1	100	Song	US	0	0.01904399	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Smear Campaign	QZRP42598055	199522310480	1	100	Song	CH	0	0.02699034	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Smear Campaign	QZRP42598055	199522310480	4	100	Song	US	0	0.07617594	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Smear Campaign	QZRP42598055	199522310480	1	100	Song	ZA	0	0.00295784	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Not Your Dragon	QZPLR2531217	199329870996	6	100	Song	US	0	0.10262054	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	2	100	Song	AU	0	0.02110898	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	1	100	Song	TW	0	0.00677366	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	VanSham Inc.	QZNWY2512286	199330993233	4	100	Song	US	0	0.04130385	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	AU	0	0.00615302	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	MX	0	0.00213408	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Never With Teeth	QZNWW2587813	199331644677	1	100	Song	US	0	0.00745864	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Gameboy at the Beach	QZHNC2539218	199343573217	1	100	Song	KR	0	0.00821185	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Gameboy at the Beach	QZHNC2539218	199343573217	2	100	Song	TW	0	0.01354733	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	I Don't Need Your Speed (Piano Ver.)	QZWFW2431796	198879824022	1	100	Song	US	0	0.01904399	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	I Don't Need Your Speed	QZWFW2431795	198879824022	2	100	Song	FR	0	0.02789105	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	I Don't Need Your Speed	QZWFW2431795	198879824022	1	100	Song	US	0	0.01904399	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Crime Scene Getaway	QZWFV2426281	198880012319	1	100	Song	US	0	0.01904399	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Word Salad	QZWFV2422917	198880037329	1	100	Song	US	0	0.01904399	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirbai	Kioku Soushitsu	QZTBD2445687	198888909079	1	100	Song	US	0	0.01904399	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirby Henry	Can I Use Your Pool?	QZNWY2461588	198672495474	1	100	Song	AR	0	0.00089991	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirby Henry	Can I Use Your Pool?	QZNWY2461588	198672495474	1	100	Song	AT	0	0.00746044	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirby Henry	Can I Use Your Pool?	QZNWY2461588	198672495474	1	100	Song	BE	0	0.00703464	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirby Henry	Can I Use Your Pool?	QZNWY2461588	198672495474	1	100	Song	BR	0	0.00260154	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirby Henry	Can I Use Your Pool?	QZNWY2461588	198672495474	1	100	Song	DE	0	0.01050823	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirby Henry	Can I Use Your Pool?	QZNWY2461588	198672495474	1	100	Song	FR	0	0.01394553	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirby Henry	Can I Use Your Pool?	QZNWY2461588	198672495474	4	100	Song	KR	0	0.03284739	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Red)	Kirby Henry	Can I Use Your Pool?	QZNWY2461588	198672495474	5	100	Song	US	0	0.04882052	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199741811775	14	100	Song	JP	0	0.03742086	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199741811775	1	100	Song	KR	0	0.00163446	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199741811775	1	100	Song	MY	0	0.00345852	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Purin no Uta (Encore Ver.)	QT3F42510968	199741811775	4	100	Song	US	0	0.03823599	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Staryu Starmie (Cosmic Power Ver.)	QT3F42510967	199741811775	1	100	Song	ID	0	0.00077679	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Staryu Starmie (Cosmic Power Ver.)	QT3F42510967	199741811775	1	100	Song	PT	0	0.00007668	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Staryu Starmie (Cosmic Power Ver.)	QT3F42510967	199741811775	6	100	Song	US	0	0.01562612	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	2	100	Song	AR	0	0.00136030	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	2	100	Song	AU	0	0.00588606	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	2	100	Song	BR	0	0.00029937	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	2	100	Song	CL	0	0.00091334	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	DE	0	0.00374634	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	7	100	Song	GB	0	0.00923796	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	2	100	Song	GR	0	0.00177889	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	4	100	Song	GU	0	0.00114654	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	IE	0	0.00047847	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	3	100	Song	IT	0	0.00343226	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	0	100	Song	JO	0	0.00021796	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	4	100	Song	JP	0	0.01005047	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	10	100	Song	MX	0	0.00210925	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	MY	0	0.00033509	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	2	100	Song	NL	0	0.00276472	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	2	100	Song	PL	0	0.00043645	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	97	100	Song	US	0	0.31528082	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	1	100	Song	VN	0	0.00059822	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Uproar Ver.)	QT3F42510966	199741811775	2	100	Song	ZA	0	0.00076051	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	0	100	Song	AR	0	0.00020221	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	9	100	Song	AU	0	0.01006044	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	2	100	Song	BE	0	0.00010504	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	3	100	Song	BG	0	0.00031618	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	23	100	Song	BR	0	0.00155725	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	11	100	Song	CA	0	0.00907725	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	CH	0	0.00051051	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	3	100	Song	CL	0	0.00038341	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	2	100	Song	CZ	0	0.00477261	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	10	100	Song	DE	0	0.00648322	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	EG	0	0.00028309	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	4	100	Song	ES	0	0.00133929	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	FI	0	0.00114969	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	22	100	Song	FR	0	0.03301485	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	28	100	Song	GB	0	0.05181746	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	2	100	Song	GE	0	0.00029202	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	2	100	Song	HK	0	0.00315233	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	2	100	Song	HU	0	0.00116965	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	2	100	Song	ID	0	0.00073582	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	IE	0	0.00047689	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	22	100	Song	IN	0	0.00267596	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	11	100	Song	IT	0	0.00161293	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	30	100	Song	JP	0	0.02460673	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	10	100	Song	KR	0	0.00959090	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	KW	0	0.00053677	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	2	100	Song	KZ	0	0.00018067	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	5	100	Song	LT	0	0.00009454	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	16	100	Song	MX	0	0.00336083	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	3	100	Song	MY	0	0.00118908	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	4	100	Song	PH	0	0.00095116	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	24	100	Song	PL	0	0.03164195	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	PY	0	0.00122637	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	1	100	Song	RO	0	0.00009716	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	7	100	Song	SA	0	0.00620854	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	3	100	Song	SK	0	0.01496698	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	3	100	Song	TH	0	0.00104412	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	3	100	Song	TR	0	0.00052941	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	2	100	Song	UA	0	0.00746852	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	141	100	Song	US	0	0.18855389	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Dragonite My Fallen Star (Dragon Dance Ver.)	QT3F42510965	199741811775	2	100	Song	ZA	0	0.00057773	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	1	100	Song	AU	0	0.00371745	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	2	100	Song	CA	0	0.00080358	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	0	100	Song	CL	0	0.00051313	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	1	100	Song	CO	0	0.00067017	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	0	100	Song	CR	0	0.00019695	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	0	100	Song	CZ	0	0.00246955	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	4	100	Song	GB	0	0.00466389	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	1	100	Song	HK	0	0.00035504	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	4	100	Song	ID	0	0.00017595	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	1	100	Song	MY	0	0.00044958	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	1	100	Song	NI	0	0.00019958	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	1	100	Song	NZ	0	0.00023740	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	4	100	Song	PH	0	0.00028519	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	1	100	Song	RS	0	0.00032090	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	0	100	Song	TH	0	0.00013813	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	29	100	Song	US	0	0.17333954	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	6	100	Song	VN	0	0.00006513	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Jigglypuff's Song (Teeter Dance Ver.)	QT3F42510964	199741811775	2	100	Song	ZA	0	0.00059717	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	BH	0	0.00021901	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	4	100	Song	BR	0	0.00041807	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	CA	0	0.00805623	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	2	100	Song	CH	0	0.00169171	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	CL	0	0.00004674	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	CR	0	0.00083929	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	EG	0	0.00010084	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	3	100	Song	ES	0	0.00451157	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	2	100	Song	FR	0	0.00157984	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	6	100	Song	GB	0	0.00140494	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	HK	0	0.00017805	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	0	100	Song	ID	0	0.00033456	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	3	100	Song	IT	0	0.00711085	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	JP	0	0.00020903	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	2	100	Song	MX	0	0.00009086	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	9	100	Song	PH	0	0.00013183	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	PK	0	0.00011292	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	1	100	Song	PL	0	0.00245747	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	3	100	Song	SA	0	0.03153270	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Clefairy Clefairy (Moonlight Ver.)	QT3F42510963	199741811775	30	100	Song	US	0	0.10626046	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	My Malamar	QZZ7V2538954	199737508702	1	100	Song	CA	0	0.00409561	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	My Malamar	QZZ7V2538954	199737508702	0	100	Song	CZ	0	0.00093593	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Want to Fly Away	QZZ7T2546827	199736430585	0	100	Song	AU	0	0.00370537	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Want to Fly Away	QZZ7T2546827	199736430585	9	100	Song	US	0	0.06771564	0.00000000
2025-10-24	2025-10-24	2025-09	YouTube (Ads)	Kirbai	Lavender's a Death Game (Gengar Version)	QZZ7Q2546918	199735974219	1	100	Song	AU	0	0.00453416	0.00000000
